,q_date,q_year,prop_year,state,entity,utility,county_1,region_CAISO,region_ERCOT,region_ISO-NE,region_MISO,region_NYISO,region_PJM,region_SPP,region_Southeast (non-ISO),region_West (non-ISO),total_mw,type1_Battery,type1_Biofuel,type1_Biogas,type1_Biomass,type1_Coal,type1_Diesel,type1_Flywheel,type1_Gas,type1_Geothermal,type1_Gravity Rail,type1_Hybrid,type1_Hydro,type1_Landfill,type1_Methane,type1_Nuclear,type1_Offshore Wind,type1_Oil,type1_Pumped Storage,type1_Solar,type1_Steam,type1_Waste Heat,type1_Wind,type1_Wood,ia_status_Facility Study,ia_status_Feasibility Study,ia_status_IA Executed,ia_status_Operational,ia_status_System Impact Study,ia_status_Withdrawn,Join_Count,Join_Count_1,Join_Count_12,TARGET_FID_12,Join_Count_12_13,TARGET_FID_12_13,name,power,substation,type,Lat,Long,POP_SQMI,LEGAL_NAME,votes_dem,votes_rep,votes_total,votes_per_sqkm,pct_dem_lead,solar_ann_ghi_rn,avg_wind_speed_meters_per_second,tokens.1
3472,10/12/2022,2022.0,2025.0,IN,MISO,"Duke Energy Indiana, LLC",jefferson,0,0,0,1,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2735,1,2735,Madison,substation,distribution,multipolygon,40.08697163,-85.64471443,187.5,Madison County,136.0,181.0,326.0,80.3,-13.8,4.0,3.7326076,madison
3474,8/6/2007,2007.0,2009.0,IN,MISO,Duke Energy Corporation,clinton,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,7499,1,7499,Wabash Substation,substation,transmission,multipolygon,40.78831512,-85.81764768,187.5,Wabash County,156.0,460.0,631.0,181.0,-48.2,3.9,3.6417146,wabash
3476,6/25/2020,2020.0,2024.0,IN,MISO,"Duke Energy Indiana, LLC",rush,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,11465,1,11465,Greensboro Substation,substation,transmission,multipolygon,39.88196207,-85.4590707,187.5,Henry County,175.0,629.0,825.0,12.0,-55.0,4.0,4.0763555,greensboro
3477,12/3/2007,2007.0,2009.0,IN,MISO,Duke Energy Corporation,tipton,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,7498,1,7498,Kokomo Highland Park Substation,substation,transmission,multipolygon,40.46630645,-86.14951065,187.5,Howard County,256.0,500.0,773.0,150.2,-31.6,4.0,3.8775051,kokomo
3478,9/2/2004,2004.0,2006.0,IN,MISO,Duke Energy Corporation,clinton,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,7498,1,7498,Kokomo Highland Park Substation,substation,transmission,multipolygon,40.46630645,-86.14951065,187.5,Howard County,256.0,500.0,773.0,150.2,-31.6,4.0,3.8775051,kokomo
3479,6/16/2017,2017.0,2020.0,IN,MISO,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",gibson,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,11347,1,11347,Gibson Station,substation,generation,multipolygon,38.37449692,-87.76385083,187.5,Gibson County,146.0,619.0,774.0,4.5,-61.1,4.1,3.51947,gibson
3481,10/10/2022,2022.0,2027.0,IN,MISO,"Duke Energy Indiana, LLC",vermillion,0,0,0,1,0,0,0,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,12071,1,12071,Clinton Substation,substation,transmission,multipolygon,39.7250659,-87.43388668,187.5,Vermillion County,140.0,302.0,453.0,8.8,-35.8,4.1,3.5841551,clinton
3482,10/20/2022,2022.0,2026.0,IN,MISO,"Duke Energy Indiana, LLC",montgomery,0,0,0,1,0,0,0,0,0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,7498,1,7498,Kokomo Highland Park Substation,substation,transmission,multipolygon,40.46630645,-86.14951065,187.5,Howard County,256.0,500.0,773.0,150.2,-31.6,4.0,3.8775051,kokomo
3483,3/12/2018,2018.0,2021.0,IN,MISO,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",gibson,0,0,0,1,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,11346,1,11346,Francisco Substation,substation,transmission,multipolygon,38.32209956,-87.42374419,187.5,Gibson County,149.0,559.0,727.0,8.1,-56.4,4.2,3.727813,francisco
3486,3/12/2018,2018.0,2022.0,IN,MISO,Northern Indiana Public Service Company,jasper,0,0,0,1,0,0,0,0,0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,7503,1,7503,Reynolds Substation,substation,transmission,multipolygon,40.77125131,-86.86733451,187.5,White County,125.0,382.0,513.0,4.6,-50.1,3.9,3.8303955,reynolds
3488,10/6/2022,2022.0,2025.0,IN,MISO,Northern Indiana Public Service Company,white,0,0,0,1,0,0,0,0,0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,41498,1,41498,Monon Trail Substation,substation,transmission,multipolygon,39.82263945,-86.13867002,187.5,Marion County,639.0,69.0,728.0,903.2,78.3,4.0,3.0227356,monon
3489,7/2/2004,2004.0,2004.0,IN,MISO,Duke Energy Corporation,vigo,0,0,0,1,0,0,0,0,0,300.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,7499,1,7499,Wabash Substation,substation,transmission,multipolygon,40.78831512,-85.81764768,187.5,Wabash County,156.0,460.0,631.0,181.0,-48.2,3.9,3.6417146,wabash
3490,12/8/2022,2022.0,2027.0,IN,MISO,"Duke Energy Indiana, LLC",wayne,0,0,0,1,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,55500,1,55500,Northwest Richmond Substation,substation,distribution,multipolygon,39.87642719,-84.93920618,187.5,Wayne County,118.0,442.0,566.0,14.4,-57.2,4.0,3.9476869,northwest
3492,4/29/2019,2019.0,2023.0,IN,MISO,"Duke Energy Indiana, LLC",gibson,0,0,0,1,0,0,0,0,0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,11347,1,11347,Gibson Station,substation,generation,multipolygon,38.37449692,-87.76385083,187.5,Gibson County,146.0,619.0,774.0,4.5,-61.1,4.1,3.51947,gibson
3493,6/16/2017,2017.0,2019.0,IN,MISO,Duke Energy Corporation,henry,0,0,0,1,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2732,1,2732,Fall Creek Substation,substation,transmission,multipolygon,39.9918234,-85.59320304,187.5,Madison County,145.0,437.0,596.0,18.7,-49.0,4.0,4.2366424,fall
3494,6/16/2017,2017.0,2019.0,IN,MISO,Duke Energy Corporation,shelby,0,0,0,1,0,0,0,0,0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2736,1,2736,Gwynneville Substation,substation,distribution,multipolygon,39.61319963,-85.65374547,187.5,Shelby County,136.0,427.0,574.0,8.2,-50.7,4.0,4.0311093,gwynneville
3496,1/6/2021,2021.0,2023.0,IN,MISO,"Duke Energy Indiana, LLC",montgomery,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,7499,1,7499,Wabash Substation,substation,transmission,multipolygon,40.78831512,-85.81764768,187.5,Wabash County,156.0,460.0,631.0,181.0,-48.2,3.9,3.6417146,wabash
3499,4/29/2019,2019.0,2023.0,IN,MISO,"Duke Energy Indiana, LLC",howard,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,7484,1,7484,Greentown Substation,substation,transmission,multipolygon,40.47346664,-85.91533172,187.5,Howard County,127.0,472.0,609.0,9.1,-56.7,3.9,4.1240721,greentown
3501,4/29/2019,2019.0,2022.0,IN,MISO,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",gibson,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,11346,1,11346,Francisco Substation,substation,transmission,multipolygon,38.32209956,-87.42374419,187.5,Gibson County,149.0,559.0,727.0,8.1,-56.4,4.2,3.727813,francisco
3502,10/10/2022,2022.0,2026.0,IN,MISO,Indianapolis Power & Light Company,hamilton,0,0,0,1,0,0,0,0,0,250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11409,1,11409,Hortonville Substation,substation,transmission,multipolygon,40.09410123,-86.16640091,187.5,Hamilton County,134.0,362.0,507.0,14.6,-45.0,4.0,4.1215434,hortonville
3503,10/17/2022,2022.0,2025.0,IN,MISO,Northern Indiana Public Service Company,pulaski,0,0,0,1,0,0,0,0,0,245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,7503,1,7503,Reynolds Substation,substation,transmission,multipolygon,40.77125131,-86.86733451,187.5,White County,125.0,382.0,513.0,4.6,-50.1,3.9,3.8303955,reynolds
3504,10/20/2022,2022.0,2025.0,IN,MISO,Wabash Valley Power,jasper,0,0,0,1,0,0,0,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,17920,1,17920,Milroy Substation,substation,transmission,multipolygon,39.52431198,-85.46067649,187.5,Rush County,94.0,388.0,495.0,5.4,-59.4,4.0,3.9784911,milroy
3506,4/29/2019,2019.0,2023.0,IN,MISO,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",pike,0,0,0,1,0,0,0,0,0,163.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,24889,1,24889,Cato Substation,substation,industrial,multipolygon,38.44421374,-87.17363963,187.5,Pike County,134.0,436.0,574.0,5.9,-52.6,4.1,3.5512855,cato
3507,4/29/2019,2019.0,2022.0,IN,MISO,Northern Indiana Public Service Company,porter,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4789,1,4789,South Nashville Substation,substation,industrial,multipolygon,41.11935064,-85.34726985,187.5,Whitley County,121.0,410.0,544.0,10.8,-53.1,3.9,3.8469038,south
3509,3/1/2021,2021.0,2022.0,IN,MISO,Indianapolis Power & Light Company,madison,0,0,0,1,0,0,0,0,0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,11410,1,11410,Noblesville Substation,substation,transmission,multipolygon,40.0984463,-85.972741,187.5,Hamilton County,129.0,417.0,555.0,49.5,-51.9,4.0,3.6720581,noblesville
3510,3/12/2018,2018.0,2021.0,IN,MISO,"Duke Energy Indiana, LLC",hancock,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,2736,1,2736,Gwynneville Substation,substation,distribution,multipolygon,39.61319963,-85.65374547,187.5,Shelby County,136.0,427.0,574.0,8.2,-50.7,4.0,4.0311093,gwynneville
3511,11/18/2022,2022.0,2025.0,IN,MISO,"Hoosier Energy REC, Inc.",sullivan,0,0,0,1,0,0,0,0,0,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,7492,1,7492,Merom Station,substation,transmission,multipolygon,39.06565421,-87.51161135,187.5,Sullivan County,58.0,183.0,245.0,2.5,-51.0,4.1,3.8018429,merom
3512,6/16/2017,2017.0,2021.0,IN,MISO,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",vanderburgh,0,0,0,1,0,0,0,0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,56597,1,56597,Scott City Substation,substation,switching,multipolygon,39.22670218,-87.39955624,187.5,Sullivan County,134.0,460.0,600.0,6.9,-54.3,4.1,3.806541,scott
3513,7/19/2022,2022.0,2023.0,IN,MISO,"Duke Energy Indiana, LLC",montgomery,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,7499,1,7499,Wabash Substation,substation,transmission,multipolygon,40.78831512,-85.81764768,187.5,Wabash County,156.0,460.0,631.0,181.0,-48.2,3.9,3.6417146,wabash
3518,11/29/2005,2005.0,2011.0,IN,MISO,Duke Energy Corporation,clinton,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,7498,1,7498,Kokomo Highland Park Substation,substation,transmission,multipolygon,40.46630645,-86.14951065,187.5,Howard County,256.0,500.0,773.0,150.2,-31.6,4.0,3.8775051,kokomo
3520,6/25/2020,2020.0,2024.0,IN,MISO,"Duke Energy Indiana, LLC",boone,0,0,0,1,0,0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,11409,1,11409,Hortonville Substation,substation,transmission,multipolygon,40.09410123,-86.16640091,187.5,Hamilton County,134.0,362.0,507.0,14.6,-45.0,4.0,4.1215434,hortonville
3521,6/25/2020,2020.0,2023.0,IN,MISO,Northern Indiana Public Service Company,pulaski,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,7503,1,7503,Reynolds Substation,substation,transmission,multipolygon,40.77125131,-86.86733451,187.5,White County,125.0,382.0,513.0,4.6,-50.1,3.9,3.8303955,reynolds
3522,10/14/2022,2022.0,2026.0,IN,MISO,Northern Indiana Public Service Company,starke,0,0,0,1,0,0,0,0,0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,7503,1,7503,Reynolds Substation,substation,transmission,multipolygon,40.77125131,-86.86733451,187.5,White County,125.0,382.0,513.0,4.6,-50.1,3.9,3.8303955,reynolds
3523,10/17/2022,2022.0,2025.0,IN,MISO,Northern Indiana Public Service Company,pulaski,0,0,0,1,0,0,0,0,0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,7503,1,7503,Reynolds Substation,substation,transmission,multipolygon,40.77125131,-86.86733451,187.5,White County,125.0,382.0,513.0,4.6,-50.1,3.9,3.8303955,reynolds
3525,5/13/2015,2015.0,2019.0,IN,MISO,Duke Energy Corporation,clinton,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,11458,1,11458,Frankfort Substation,substation,distribution,multipolygon,40.29987053,-86.57584995,187.5,Clinton County,107.0,420.0,534.0,6.7,-58.6,4.0,4.2097974,frankfort
3529,5/16/2014,2014.0,2010.0,IN,MISO,Duke Energy Corporation,vigo,0,0,0,1,0,0,0,0,0,170.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,7499,1,7499,Wabash Substation,substation,transmission,multipolygon,40.78831512,-85.81764768,187.5,Wabash County,156.0,460.0,631.0,181.0,-48.2,3.9,3.6417146,wabash
3530,10/5/2009,2009.0,2012.0,IN,MISO,Northern Indiana Public Service Company,warren,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,4789,1,4789,South Nashville Substation,substation,industrial,multipolygon,41.11935064,-85.34726985,187.5,Whitley County,121.0,410.0,544.0,10.8,-53.1,3.9,3.8469038,south
3532,6/16/2017,2017.0,2020.0,IN,MISO,Northern Indiana Public Service Company,white,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,7503,1,7503,Reynolds Substation,substation,transmission,multipolygon,40.77125131,-86.86733451,187.5,White County,125.0,382.0,513.0,4.6,-50.1,3.9,3.8303955,reynolds
3534,9/20/2022,2022.0,2025.0,IN,MISO,"Duke Energy Indiana, LLC",rush,0,0,0,1,0,0,0,0,0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11465,1,11465,Greensboro Substation,substation,transmission,multipolygon,39.88196207,-85.4590707,187.5,Henry County,175.0,629.0,825.0,12.0,-55.0,4.0,4.0763555,greensboro
3537,6/23/2020,2020.0,2022.0,IN,MISO,Northern Indiana Public Service Company,white,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,7503,1,7503,Reynolds Substation,substation,transmission,multipolygon,40.77125131,-86.86733451,187.5,White County,125.0,382.0,513.0,4.6,-50.1,3.9,3.8303955,reynolds
3539,3/12/2018,2018.0,2022.0,IN,MISO,Northern Indiana Public Service Company,jasper,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,7503,1,7503,Reynolds Substation,substation,transmission,multipolygon,40.77125131,-86.86733451,187.5,White County,125.0,382.0,513.0,4.6,-50.1,3.9,3.8303955,reynolds
3544,8/30/2019,2019.0,2022.0,IN,PJM,AEP,huntington,0,0,0,0,0,1,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3240,1,3240,Huntington Substation,substation,transmission,multipolygon,40.88350135,-85.4510645,187.5,Huntington County,126.0,639.0,774.0,8.2,-66.3,3.9,3.7657702,huntington
3545,10/22/2009,2009.0,2013.0,IN,PJM,AEP,delaware,0,0,0,0,0,1,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1056,1,1056,Desoto Substation,substation,transmission,multipolygon,40.23676238,-85.30572507,187.5,Delaware County,258.0,665.0,944.0,13.0,-43.1,4.0,4.1517067,desoto
3547,4/30/2015,2015.0,2017.0,IN,PJM,AEP,fayette,0,0,0,0,0,1,0,0,0,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2735,1,2735,Madison,substation,distribution,multipolygon,40.08697163,-85.64471443,187.5,Madison County,136.0,181.0,326.0,80.3,-13.8,4.0,3.7326076,madison
3548,3/4/2020,2020.0,2021.0,IN,PJM,AEP,pulaski,0,0,0,0,0,1,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,7503,1,7503,Reynolds Substation,substation,transmission,multipolygon,40.77125131,-86.86733451,187.5,White County,125.0,382.0,513.0,4.6,-50.1,3.9,3.8303955,reynolds
3549,3/31/2020,2020.0,2022.0,IN,PJM,AEP,madison,0,0,0,0,0,1,0,0,0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2732,1,2732,Fall Creek Substation,substation,transmission,multipolygon,39.9918234,-85.59320304,187.5,Madison County,145.0,437.0,596.0,18.7,-49.0,4.0,4.2366424,fall
3550,9/25/2019,2019.0,2022.0,IN,PJM,AEP,vermillion,0,0,0,0,0,1,0,0,0,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,7505,1,7505,Eugene Substation,substation,transmission,multipolygon,39.94246585,-87.5009546,187.5,Vermillion County,69.0,296.0,368.0,5.6,-61.7,4.0,3.4963524,eugene
3552,2/1/2020,2020.0,2022.0,IN,PJM,AEP,white,0,0,0,0,0,1,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,7503,1,7503,Reynolds Substation,substation,transmission,multipolygon,40.77125131,-86.86733451,187.5,White County,125.0,382.0,513.0,4.6,-50.1,3.9,3.8303955,reynolds
3554,3/15/2019,2019.0,2022.0,IN,PJM,AEP,madison,0,0,0,0,0,1,0,0,0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,38136,1,38136,Makahoy Substation,substation,transmission,multipolygon,40.26227253,-85.77293026,187.5,Madison County,105.0,288.0,399.0,11.4,-45.9,4.0,4.0217404,makahoy
3555,7/31/2008,2008.0,2014.0,IN,PJM,AEP,randolph,0,0,0,0,0,1,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1056,1,1056,Desoto Substation,substation,transmission,multipolygon,40.23676238,-85.30572507,187.5,Delaware County,258.0,665.0,944.0,13.0,-43.1,4.0,4.1517067,desoto
3556,8/10/2009,2009.0,2021.0,IN,PJM,AEP,randolph,0,0,0,0,0,1,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1056,1,1056,Desoto Substation,substation,transmission,multipolygon,40.23676238,-85.30572507,187.5,Delaware County,258.0,665.0,944.0,13.0,-43.1,4.0,4.1517067,desoto
3557,9/24/2020,2020.0,2023.0,IN,PJM,AEP,fayette,0,0,0,0,0,1,0,0,0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,23869,1,23869,Pendleton Muncipal Substation,substation,distribution,multipolygon,39.99619065,-85.73875975,187.5,Madison County,199.0,295.0,506.0,189.2,-19.0,4.0,3.9979696,pendleton
3559,9/30/2020,2020.0,2023.0,IN,PJM,AEP,sullivan,0,0,0,0,0,1,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,31426,1,31426,Sullivan Substation,substation,transmission,multipolygon,39.23592684,-87.54641013,187.5,Sullivan County,68.0,331.0,407.0,3.6,-64.6,4.1,3.456742,sullivan
3560,9/26/2018,2018.0,2021.0,IN,PJM,AEP,white,0,0,0,0,0,1,0,0,0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,7503,1,7503,Reynolds Substation,substation,transmission,multipolygon,40.77125131,-86.86733451,187.5,White County,125.0,382.0,513.0,4.6,-50.1,3.9,3.8303955,reynolds
3564,3/28/2019,2019.0,2020.0,IN,PJM,AEP,sullivan,0,0,0,0,0,1,0,0,0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,31426,1,31426,Sullivan Substation,substation,transmission,multipolygon,39.23592684,-87.54641013,187.5,Sullivan County,68.0,331.0,407.0,3.6,-64.6,4.1,3.456742,sullivan
3566,11/10/2010,2010.0,2021.0,IN,PJM,AEP,henry,0,0,0,0,0,1,0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2735,1,2735,Madison,substation,distribution,multipolygon,40.08697163,-85.64471443,187.5,Madison County,136.0,181.0,326.0,80.3,-13.8,4.0,3.7326076,madison
3568,3/31/2020,2020.0,2022.0,IN,PJM,AEP,madison,0,0,0,0,0,1,0,0,0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2732,1,2732,Fall Creek Substation,substation,transmission,multipolygon,39.9918234,-85.59320304,187.5,Madison County,145.0,437.0,596.0,18.7,-49.0,4.0,4.2366424,fall
3569,9/30/2020,2020.0,2024.0,IN,PJM,AEP,blackford,0,0,0,0,0,1,0,0,0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3242,1,3242,Sorenson Substation,substation,transmission,multipolygon,40.9832975,-85.34133336,187.5,Huntington County,174.0,476.0,667.0,14.3,-45.3,3.9,3.5233164,sorenson
3574,1/30/2009,2009.0,2015.0,IN,PJM,AEP,madison,0,0,0,0,0,1,0,0,0,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,7484,1,7484,Greentown Substation,substation,transmission,multipolygon,40.47346664,-85.91533172,187.5,Howard County,127.0,472.0,609.0,9.1,-56.7,3.9,4.1240721,greentown
3576,9/30/2020,2020.0,2024.0,IN,PJM,AEP,delaware,0,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1056,1,1056,Desoto Substation,substation,transmission,multipolygon,40.23676238,-85.30572507,187.5,Delaware County,258.0,665.0,944.0,13.0,-43.1,4.0,4.1517067,desoto
3577,9/30/2020,2020.0,2024.0,IN,PJM,AEP,allen,0,0,0,0,0,1,0,0,0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3216,1,3216,Allen IM Substation,substation,transmission,multipolygon,41.01412899,-84.97735104,187.5,Allen County,188.0,773.0,984.0,10.6,-59.5,3.9,4.011044,allen
3579,9/24/2020,2020.0,2024.0,IN,PJM,AEP,fountain,0,0,0,0,0,1,0,0,0,450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,7505,1,7505,Eugene Substation,substation,transmission,multipolygon,39.94246585,-87.5009546,187.5,Vermillion County,69.0,296.0,368.0,5.6,-61.7,4.0,3.4963524,eugene
